종로구 동숭동,일반 슈퍼마켓,롯데마트999,맛김,[풀무원]들기름을 섞어 바삭바삭 고소하게 구워낸 파래김,6990 
종로구 동숭동,일반 슈퍼마켓,롯데마트999,어묵,[CJ씨푸드]삼호 부산어묵 사각(골드),3990 
종로구 동숭동,일반 슈퍼마켓,롯데마트999,어묵,[사조대림]대림선어묵부산어묵 마당놀이,1980 
종로구 동숭동,일반 슈퍼마켓,롯데마트999,맛살,[사조대림]게맛살 큰잔치,1090 
종로구 동숭동,일반 슈퍼마켓,롯데마트999,참치 캔,[동원F&B]동원 참치 라이트 스탠다드,2100 
종로구 동숭동,일반 슈퍼마켓,롯데마트999,참치 캔,[사조오양]사조참치 살코기 안심따개,1580 
종로구 동숭동,일반 슈퍼마켓,롯데마트999,햄,[CJ제일제당]스팸 클래식,7090 
종로구 동숭동,일반 슈퍼마켓,롯데마트999,계란,[기타]일반란,8990 
종로구 동숭동,일반 슈퍼마켓,롯데마트999,오렌지주스,[롯데칠성음료]델몬트 오렌지 100,2990 
종로구 동숭동,일반 슈퍼마켓,롯데마트999,콜라,[코카콜라]코카콜라,3870 
종로구 동숭동,일반 슈퍼마켓,롯데마트999,콜라,[롯데칠성음료]펩시콜라,2200 
종로구 동숭동,일반 슈퍼마켓,롯데마트999,사이다,[롯데칠성음료]칠성사이다,3090 
종로구 동숭동,일반 슈퍼마켓,롯데마트999,커피,[동서식품]맥심 모카골드 믹스,16990 
종로구 동숭동,일반 슈퍼마켓,롯데마트999,커피,[남양유업]프렌치카페 카페믹스,4990 
종로구 동숭동,일반 슈퍼마켓,롯데마트999,우유,[서울우유]서울우유,2790 
종로구 동숭동,일반 슈퍼마켓,롯데마트999,우유,[남양유업]맛있는우유GT,2700 
종로구 동숭동,일반 슈퍼마켓,롯데마트999,우유,[매일유업]매일우유 후레쉬팩 오리지널,2800 
종로구 동숭동,일반 슈퍼마켓,롯데마트999,맥주,[OB맥주]Cass 후레쉬,1690 
종로구 동숭동,일반 슈퍼마켓,롯데마트999,맥주,[하이트진로]Hite,1590 
종로구 동숭동,일반 슈퍼마켓,롯데마트999,소주,[하이트진로]참이슬 후레쉬,1490 
종로구 동숭동,일반 슈퍼마켓,롯데마트999,소주,[롯데칠성음료]처음처럼 부드러운,1490 
종로구 동숭동,일반 슈퍼마켓,롯데마트999,생수,[광동제약]제주 삼다수,1040 
종로구 동숭동,일반 슈퍼마켓,롯데마트999,생수,[롯데칠성음료]아이시스 8.0,750 
종로구 동숭동,일반 슈퍼마켓,롯데마트999,생리대,[유한킴벌리]좋은느낌 울트라 에어핏쿠션 날개 중형,11500 
종로구 동숭동,일반 슈퍼마켓,롯데마트999,샴푸,[아모레퍼시픽]려 샴푸,7990 
종로구 동숭동,일반 슈퍼마켓,롯데마트999,샴푸,[LG생활건강]엘라스틴 마린콜라겐 탱글볼륨 샴푸,5990 
종로구 동숭동,일반 슈퍼마켓,롯데마트999,샴푸,[애경산업]케라시스 러블리 데이지 퍼퓸샴푸,7900 
종로구 동숭동,일반 슈퍼마켓,롯데마트999,세탁세제,[애경산업]스파크 리필,9900 
종로구 동숭동,일반 슈퍼마켓,롯데마트999,세탁세제,"[헨켈홈케어코리아]퍼실파워젤(액체,드럼용)",26900 
종로구 무악동,기업형 슈퍼마켓,서서울,과자(파이),[오리온]초코파이,3280 
종로구 무악동,기업형 슈퍼마켓,서서울,과자(파이),[롯데제과]몽쉘카카오생크림케이크,3980 
종로구 무악동,기업형 슈퍼마켓,서서울,과자(스낵),[농심]새우깡,1020 
종로구 무악동,기업형 슈퍼마켓,서서울,과자(스낵),[오리온]포카칩 오리지날,1200 
종로구 무악동,기업형 슈퍼마켓,서서울,껌,[롯데제과]자일리톨 오리지날,4000 
종로구 무악동,기업형 슈퍼마켓,서서울,아이스크림,[빙그레]투게더 바닐라맛,6000 
종로구 무악동,기업형 슈퍼마켓,서서울,아이스크림,[롯데제과]월드콘,1000 
종로구 무악동,기업형 슈퍼마켓,서서울,아이스크림,[빙그레]메로나,600 
종로구 무악동,기업형 슈퍼마켓,서서울,밀가루,[CJ제일제당]백설 밀가루 중력분(다목적용),1580 
종로구 무악동,기업형 슈퍼마켓,서서울,라면,[농심]신라면,3680 
종로구 무악동,기업형 슈퍼마켓,서서울,라면,[삼양식품]삼양라면,3500 
종로구 무악동,기업형 슈퍼마켓,서서울,라면,[오뚜기]진라면 순한맛,3100 
종로구 무악동,기업형 슈퍼마켓,서서울,즉석밥,[CJ제일제당]햇반,1850 
종로구 무악동,기업형 슈퍼마켓,서서울,즉석밥,[오뚜기]맛있는 오뚜기밥,1400 
종로구 무악동,기업형 슈퍼마켓,서서울,시리얼,[동서식품]포스트 콘푸라이트,3480 
종로구 무악동,기업형 슈퍼마켓,서서울,두부,[풀무원]국산콩 두부 부침용,4550 
종로구 무악동,기업형 슈퍼마켓,서서울,두부,[CJ제일제당]행복한콩 2가지로만 (제대로) 국산콩 100% (부침용),4580 
종로구 무악동,기업형 슈퍼마켓,서서울,두부,[CJ제일제당]행복한콩 노릇하게 잘 구워지는 부침두부,1100 
종로구 무악동,기업형 슈퍼마켓,서서울,냉동만두,[해태제과]얇은피 고향만두,6280 
종로구 무악동,기업형 슈퍼마켓,서서울,냉동만두,[동원F&B]개성왕만두,16980 
종로구 무악동,기업형 슈퍼마켓,서서울,냉동만두,[CJ제일제당]비비고 왕교자,7980 
종로구 무악동,기업형 슈퍼마켓,서서울,설탕,[CJ제일제당]백설 하얀설탕,1780 
종로구 무악동,기업형 슈퍼마켓,서서울,설탕,[CJ제일제당]백설 자일로스 하얀설탕,3980 
종로구 무악동,기업형 슈퍼마켓,서서울,고추장,[CJ제일제당]해찬들 우리쌀로 만든 태양초 고추장,9900 
종로구 무악동,기업형 슈퍼마켓,서서울,고추장,[대상]청정원 순창 100% 현미 태양초 찰고추장,16800 
종로구 무악동,기업형 슈퍼마켓,서서울,된장,[CJ제일제당]해찬들 담백한 재래식 된장,8000 
종로구 무악동,기업형 슈퍼마켓,서서울,된장,[대상]청정원 순창 재래식 생된장,8100 
종로구 무악동,기업형 슈퍼마켓,서서울,쌈장,[CJ제일제당]해찬들 사계절 쌈장,4700 
종로구 무악동,기업형 슈퍼마켓,서서울,쌈장,[대상]청정원 순창 양념듬뿍 쌈장,2480 
종로구 무악동,기업형 슈퍼마켓,서서울,식용유,[CJ제일제당]백설 콩100%로 국내에서 만든 콩기름,6980 
종로구 무악동,기업형 슈퍼마켓,서서울,식용유,[사조해표]식용유 콩기름,5780 
종로구 무악동,기업형 슈퍼마켓,서서울,식용유,[오뚜기]콩100% 식용유,6700 
